USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
a.iommi2  153461  0.0  0.0 233060  1744 ?        Ssl  Jun01   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
a.iommi2  153465  0.0  0.0 235336  2260 ?        Ssl  Jun01   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
a.iommi2  153469  0.0  0.0 314116  1504 ?        Ssl  Jun01   2:33  \_ /usr/libexec/gvfs-afc-volume-monitor
a.iommi2  153474  0.0  0.0 233268  1532 ?        Ssl  Jun01   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
a.iommi2  153478  0.0  0.0 546768  5512 ?        SLl  Jun01   0:03  \_ /usr/libexec/goa-daemon
a.iommi2  153490  0.0  0.0 312284  5372 ?        Sl   Jun01   0:18  \_ /usr/libexec/goa-identity-service
a.iommi2  153495  0.0  0.0 237448  4408 ?        SLl  Jun01   0:00  \_ /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
a.iommi2 2301986  0.0  0.0 159644  1936 ?        Ssl  Jun14   0:00  \_ /usr/libexec/gvfsd-metadata
a.iommi2 2910979  0.0  0.0   7524  1960 ?        Ss   Jun01  13:45 /usr/bin/tmux
a.iommi2 2910980  0.0  0.0  18456  2032 pts/12   Ss   Jun01   0:00  \_ -bash
a.iommi2 2911007  2.9  0.0  20488  6100 pts/12   S+   Jun01 1599:33      \_ htop
a.cudaz+  124844  0.0  0.0   9760  3500 ?        Ss   Jun04  42:47 tmux
a.cudaz+  125088  0.0  0.0  18592  2124 pts/2    Ss+  Jun04   0:00  \_ -bash
a.cudaz+  125292  0.0  0.0  18460  1992 pts/4    Ss   Jun04   0:00  \_ -bash
a.cudaz+  125732  2.9  0.0  20488  6248 pts/4    S+   Jun04 1470:16  |   \_ htop
a.cudaz+  125567  0.0  0.0  18592  2060 pts/5    Ss+  Jun04   0:00  \_ -bash
a.cudaz+ 1334786  0.0  0.0  18592  2252 pts/11   Ss+  Jun08   0:00  \_ -bash
root     2645974  0.0  0.0  12172  2672 ?        Ss   Jun16   0:55 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root      524079  0.0  0.0  24616 10432 ?        Ss   13:01   0:00  \_ sshd: f.ramacciotti4 [priv]
f.ramac+  524259  0.0  0.0  24852  7028 ?        S    13:01   0:00  |   \_ sshd: f.ramacciotti4@notty
f.ramac+  524261  0.0  0.0  17156  5352 ?        Ss   13:01   0:00  |       \_ -bash
f.ramac+  524266  0.0  0.0   7420  4112 ?        S    13:01   0:00  |           \_ bash
f.ramac+  524310  0.0  0.0   2608   580 ?        S    13:01   0:00  |               \_ sh /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/bin/code-server --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/f.ramacciotti4/.vscode-server/.92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9.token
f.ramac+  524320  0.1  0.4 940668 78792 ?        Sl   13:01   0:05  |                   \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/server-main.js --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/f.ramacciotti4/.vscode-server/.92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9.token
f.ramac+  524436  0.0  0.2 664084 48580 ?        Sl   13:01   0:00  |                       \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=ptyHost --logsPath /home/f.ramacciotti4/.vscode-server/data/logs/20220709T130111
f.ramac+  524465  0.3  0.9 22205336 153060 ?     Sl   13:01   0:14  |                       \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
f.ramac+  524476  0.0  0.2 965628 41424 ?        Sl   13:01   0:00  |                       \_ /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/node /home/f.ramacciotti4/.vscode-server/bin/92d25e35d9bf1a6b16f7d0758f25d48ace11e5b9/out/bootstrap-fork --type=fileWatcher
root      554795  0.0  0.0  24616 10476 ?        Ss   13:35   0:00  \_ sshd: f.ramacciotti4 [priv]
f.ramac+  554887  0.0  0.0  24616  6168 ?        S    13:35   0:00      \_ sshd: f.ramacciotti4@pts/1
f.ramac+  554888  0.0  0.0  20300  7496 pts/1    Ss   13:35   0:00          \_ -bash
f.ramac+  570929  0.0  0.0  16200  9928 pts/1    S+   14:00   0:00              \_ python3 analysis-matrix.py
f.ramac+  578964  0.0  0.0   2620   588 pts/1    S+   14:07   0:00                  \_ /bin/sh -c ./jacobi 6144 1 32
f.ramac+  578965  100  1.7 301720 298556 pts/1   R+   14:07   1:09                      \_ ./jacobi 6144 1 32
root     2646168  0.0  0.0  24376  2460 ?        Ss   Jun16   5:31 /lib/systemd/systemd-udevd
systemd+ 2646727  0.0  0.0  19060  1952 ?        Ss   Jun16   0:52 /lib/systemd/systemd-networkd
systemd+ 2646755  0.0  0.0  25064  1880 ?        Ss   Jun16   2:11 /lib/systemd/systemd-resolved
root     2646760  0.0  0.9 495888 161852 ?       S<s  Jun16   1:45 /lib/systemd/systemd-journald
systemd+ 2646861  0.0  0.0  90896  1068 ?        Ssl  Jun16   0:31 /lib/systemd/systemd-timesyncd
root     2647603  0.0  0.0 260876  3892 ?        Ssl  Jun16   7:50 /usr/sbin/NetworkManager --no-daemon
l.moron+ 2803148  0.0  0.0  19612  4272 ?        Ss   Jun20   0:13 /lib/systemd/systemd --user
l.moron+ 2803153  0.0  0.0 182120     4 ?        S    Jun20   0:00  \_ (sd-pam)
l.moron+ 2803161  0.0  0.0 582660     0 ?        SNsl Jun20   0:00  \_ /usr/libexec/tracker-miner-fs
l.moron+ 2803169  0.0  0.0  16928   144 ?        Ss   Jun20   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
l.moron+ 2803193  0.0  0.0 237104     0 ?        Ssl  Jun20   0:00  \_ /usr/libexec/gvfsd
l.moron+ 2803199  0.0  0.0 312800   128 ?        Sl   Jun20   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896284999/gvfs -f -o big_writes
l.moron+ 2803201  0.0  0.0 321188  1564 ?        Ssl  Jun20   0:28  \_ /usr/libexec/gvfs-udisks2-volume-monitor
l.moron+ 2803212  0.0  0.0 233060     0 ?        Ssl  Jun20   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
l.moron+ 2803217  0.0  0.0 235336     0 ?        Ssl  Jun20   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
l.moron+ 2803221  0.0  0.0 314116     0 ?        Ssl  Jun20   2:17  \_ /usr/libexec/gvfs-afc-volume-monitor
l.moron+ 2803226  0.0  0.0 233268     0 ?        Ssl  Jun20   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
l.moron+ 2803230  0.0  0.0 546808  1080 ?        Sl   Jun20   0:02  \_ /usr/libexec/goa-daemon
l.moron+ 2803237  0.0  0.0 312148   428 ?        Sl   Jun20   0:07  \_ /usr/libexec/goa-identity-service
l.moron+ 2329290  0.0  0.0 159640   156 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfsd-metadata
l.moron+ 2803468  0.0  0.0   8276  1920 ?        Ss   Jun20   0:09 tmux
l.moron+ 2803469  0.0  0.0  18456   180 pts/7    Ss+  Jun20   0:00  \_ -bash
syslog   3072239  0.0  0.0 234148  2136 ?        Ssl  Jul01   0:20 /usr/sbin/rsyslogd -n -iNONE
root     1648866  0.1  0.0 2868668 11452 ?       Ssl  Jul06   4:40 /usr/lib/snapd/snapd
a.laret+ 2458979  0.0  0.0  19528  5708 ?        Ss   Jul07   0:02 /lib/systemd/systemd --user
a.laret+ 2458981  0.0  0.0 182256     4 ?        S    Jul07   0:00  \_ (sd-pam)
a.laret+ 2458992  0.0  0.0 582488  3848 ?        SNsl Jul07   0:00  \_ /usr/libexec/tracker-miner-fs
a.laret+ 2459000  0.0  0.0  16928  2464 ?        Ss   Jul07   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
a.laret+ 2459026  0.0  0.0 237104  2696 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfsd
a.laret+ 2459031  0.0  0.0 312800     0 ?        Sl   Jul07   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896257016/gvfs -f -o big_writes
a.laret+ 2459033  0.0  0.0 321164  3892 ?        Ssl  Jul07   0:06  \_ /usr/libexec/gvfs-udisks2-volume-monitor
a.laret+ 2459044  0.0  0.0 233060     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
a.laret+ 2459048  0.0  0.0 235336     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
a.laret+ 2459052  0.0  0.0 314116    96 ?        Ssl  Jul07   0:54  \_ /usr/libexec/gvfs-afc-volume-monitor
a.laret+ 2459057  0.0  0.0 233268  3216 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
a.laret+ 2459061  0.0  0.0 546832  6396 ?        SLl  Jul07   0:00  \_ /usr/libexec/goa-daemon
a.laret+ 2459072  0.0  0.0 312284  5204 ?        Sl   Jul07   0:02  \_ /usr/libexec/goa-identity-service
a.laret+ 2459078  0.0  0.0 237452  4356 ?        SLl  Jul07   0:00  \_ /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
a.laret+  764352  0.0  0.0 159644   184 ?        Ssl  Jul08   0:00  \_ /usr/libexec/gvfsd-metadata
g.carfi1 2687174  0.0  0.0  19528  5168 ?        Ss   Jul07   0:02 /lib/systemd/systemd --user
g.carfi1 2687177  0.0  0.0 182256     4 ?        S    Jul07   0:00  \_ (sd-pam)
g.carfi1 2687187  0.0  0.0 508764     0 ?        SNsl Jul07   0:00  \_ /usr/libexec/tracker-miner-fs
g.carfi1 2687198  0.0  0.0  16928  1100 ?        Ss   Jul07   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
g.carfi1 2687220  0.0  0.0 237104   276 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfsd
g.carfi1 2687225  0.0  0.0 312800   192 ?        Sl   Jul07   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896160263/gvfs -f -o big_writes
g.carfi1 2687227  0.0  0.0 321156  3968 ?        Ssl  Jul07   0:05  \_ /usr/libexec/gvfs-udisks2-volume-monitor
g.carfi1 2687238  0.0  0.0 233060     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
g.carfi1 2687242  0.0  0.0 235336     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
g.carfi1 2687246  0.0  0.0 314116     0 ?        Ssl  Jul07   0:45  \_ /usr/libexec/gvfs-afc-volume-monitor
g.carfi1 2687252  0.0  0.0 233268     0 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
g.carfi1 2687256  0.0  0.0 546808  3552 ?        Sl   Jul07   0:00  \_ /usr/libexec/goa-daemon
g.carfi1 2687263  0.0  0.0 312284  4524 ?        Sl   Jul07   0:01  \_ /usr/libexec/goa-identity-service
g.carfi1 2687268  0.0  0.0 237428   508 ?        Sl   Jul07   0:00  \_ /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
g.carfi1 2687354  0.0  0.0 159640   156 ?        Ssl  Jul07   0:00  \_ /usr/libexec/gvfsd-metadata
g.carfi1 2825433  0.0  0.0  17312   120 ?        Ss   Jul07   0:00 SCREEN
g.carfi1 2825434  0.0  0.0  18400   176 pts/13   Ss+  Jul07   0:00  \_ /bin/bash
a.laret+  552396  0.0  0.0   9372  4788 ?        Ss   Jul07   0:36 tmux
a.laret+  569868  0.0  0.0  18456  2984 pts/14   Ss   Jul08   0:00  \_ -bash
a.laret+   75590  0.0  0.0  10592  4004 pts/14   S+   Jul08   0:00  |   \_ git pull
a.laret+   75591  0.0  0.0  10592  4140 pts/14   S+   Jul08   0:00  |       \_ /usr/lib/git-core/git fetch --update-head-ok
a.laret+   75592  0.0  0.1 105852 17256 pts/14   S+   Jul08   0:00  |           \_ /usr/lib/git-core/git-remote-https origin https://github.com/iwilare/video-motion-detection
a.laret+  255707  0.0  0.0  18456  6868 pts/17   Ss   02:44   0:00  \_ -bash
a.laret+  311383  0.0  0.0   2620  1592 pts/17   S+   05:44   0:00  |   \_ /bin/sh ./benchmark.sh
a.laret+  583418  0.0  0.0  19612  5492 pts/17   R+   14:09   0:00  |       \_ ps auxf
a.laret+  257304  0.0  0.0  18456  6940 pts/19   Ss+  02:45   0:00  \_ -bash
root      174647  0.0  0.0  25940  9012 ?        Ss   00:00   0:00 /usr/sbin/cupsd -l
root      174649  0.0  0.0 178384 12612 ?        Ssl  00:00   0:00 /usr/sbin/cups-browsed
f.ramac+  524100  0.0  0.0  19400 10064 ?        Ss   13:01   0:00 /lib/systemd/systemd --user
f.ramac+  524102  0.0  0.0 182256  4360 ?        S    13:01   0:00  \_ (sd-pam)
f.ramac+  524110  0.0  0.0 277752 14116 ?        Ssl  13:01   0:00  \_ /usr/bin/pulseaudio --daemonize=no --log-target=journal
f.ramac+  524112  0.0  0.1 508776 24092 ?        SNsl 13:01   0:00  \_ /usr/libexec/tracker-miner-fs
f.ramac+  524121  0.0  0.0  16928  5652 ?        Ss   13:01   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
f.ramac+  524145  0.0  0.0 237104  7500 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfsd
f.ramac+  524150  0.0  0.0 312800  6024 ?        Sl   13:01   0:00  \_ /usr/libexec/gvfsd-fuse /run/user/896219190/gvfs -f -o big_writes
f.ramac+  524152  0.0  0.0 321156 10332 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-udisks2-volume-monitor
f.ramac+  524163  0.0  0.0 233060  5456 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-mtp-volume-monitor
f.ramac+  524167  0.0  0.0 235336  6312 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-gphoto2-volume-monitor
f.ramac+  524171  0.0  0.0 314116  7468 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-afc-volume-monitor
f.ramac+  524177  0.0  0.0 233268  5992 ?        Ssl  13:01   0:00  \_ /usr/libexec/gvfs-goa-volume-monitor
f.ramac+  524181  0.0  0.2 546808 34436 ?        Sl   13:01   0:00  \_ /usr/libexec/goa-daemon
f.ramac+  524188  0.0  0.0 312148  8720 ?        Sl   13:01   0:00  \_ /usr/libexec/goa-identity-service
